,Buyer_ID,Personal_Order_Number,Personal_Purchase_Number,Product_ID,Seller_ID,Quantity,Price,Fullfill_Date,Sell_Time
8461,105,1493,[1 2 3 4 5 6],959,4,175,1874.56,2018-05-19,00:43:42
8462,194,1493,[1 2 3 4 5 6],85,290,20,15.25,2018-05-19,00:43:42
8463,443,1493,[1 2 3 4 5],2736,415,58,19.2,2018-05-19,00:43:42
8464,45,1493,[ 1  2  3  4  5  6  7  8  9 10 11 12],3374,381,5,36.64,2018-05-19,00:43:42
8465,131,1493,[1 2 3 4 5 6],3333,356,152,97.11,2018-05-19,00:43:42
8466,174,1494,[1 2 3 4 5 6],839,209,205,2040.21,2018-05-19,00:43:42
8467,86,1494,[1 2],3489,420,108,26.3,2018-05-19,00:43:42
8468,256,1494,[1],2763,405,197,10.31,2018-05-19,00:43:42
8469,346,1494,[1 2 3 4 5 6],3315,114,26,29.93,2018-05-19,00:43:42
8470,114,1494,[1 2 3 4 5 6],3495,495,190,29.32,2018-05-19,00:43:42
8471,352,1494,[1 2 3 4 5],3751,297,239,31.77,2018-05-19,00:43:42
8472,250,1494,[ 1  2  3  4  5  6  7  8  9 10 11 12],3650,482,116,187.38,2018-05-19,00:43:42
8473,463,1494,[1 2 3 4 5 6],2924,345,68,58.85,2018-05-19,00:43:42
8474,28,1495,[1 2 3 4 5 6],1439,142,213,16.8,2018-05-19,00:43:42
8475,113,1495,[1 2],683,316,33,71.84,2018-05-19,00:43:42
8476,13,1495,[1],1104,122,211,590.99,2018-05-19,00:43:42
8477,397,1495,[1 2 3 4 5 6],1584,496,234,32.24,2018-05-19,00:43:42
8478,229,1495,[1 2 3 4 5 6],2116,411,196,474.39,2018-05-19,00:43:42
8479,260,1495,[1 2 3 4 5],3507,425,132,45.74,2018-05-19,00:43:42
8480,255,1495,[ 1  2  3  4  5  6  7  8  9 10 11 12],1951,105,150,68.59,2018-05-19,00:43:42
8481,138,1495,[1 2 3 4 5 6],637,156,126,34.91,2018-05-19,00:43:42
8482,200,1496,[ 1  2  3  4  5  6  7  8  9 10 11],2988,385,35,948.74,2002-04-18,14:39:34
8483,460,1496,[1 2 3],1808,61,4,25.09,2002-04-18,14:39:34
8484,492,1496,[ 1  2  3  4  5  6  7  8  9 10 11],415,397,90,14.96,2002-04-18,14:39:34
8485,488,1496,[1 2 3 4 5],3199,479,208,26.43,2002-04-18,14:39:34
8486,389,1497,[ 1  2  3  4  5  6  7  8  9 10 11],1063,110,182,1047.46,2002-04-18,14:39:34
8487,452,1497,[1 2 3],1371,176,151,42.36,2002-04-18,14:39:34
8488,152,1497,[ 1  2  3  4  5  6  7  8  9 10 11],721,412,90,40.02,2002-04-18,14:39:34
8489,296,1497,[1 2 3 4 5],3735,63,192,27.61,2002-04-18,14:39:34
8490,432,1498,[ 1  2  3  4  5  6  7  8  9 10 11],2036,417,47,54.45,2002-04-18,14:39:34
8491,375,1498,[1 2 3],525,74,198,18.54,2002-04-18,14:39:34
8492,48,1498,[ 1  2  3  4  5  6  7  8  9 10 11],622,417,2,38.85,2002-04-18,14:39:34
8493,247,1498,[1 2 3 4 5],47,293,205,1569.75,2002-04-18,14:39:34
8494,277,1499,[ 1  2  3  4  5  6  7  8  9 10 11],2726,378,233,5.79,2002-04-18,14:39:34
8495,87,1499,[1 2 3],1664,52,79,17.44,2002-04-18,14:39:34
8496,187,1499,[ 1  2  3  4  5  6  7  8  9 10 11],219,57,132,84.56,2002-04-18,14:39:34
8497,185,1499,[1 2 3 4 5],3207,84,75,15.48,2002-04-18,14:39:34
8498,327,1500,[ 1  2  3  4  5  6  7  8  9 10 11],3233,86,219,40.24,2010-07-15,22:11:45
8499,407,1500,[1 2 3 4 5 6 7 8 9],2893,150,46,122.95,2010-07-15,22:11:45
8500,475,1500,[1 2 3 4 5 6],3783,356,112,42.76,2010-07-15,22:11:45
8501,443,1501,[ 1  2  3  4  5  6  7  8  9 10 11],2812,48,181,12.15,2010-07-15,22:11:45
8502,332,1501,[1 2 3 4 5 6 7 8 9],2648,156,117,18.88,2010-07-15,22:11:45
8503,344,1501,[1 2 3 4 5 6],2225,331,102,30.45,2010-07-15,22:11:45
8504,441,1502,[ 1  2  3  4  5  6  7  8  9 10 11],2434,95,229,96.41,2010-07-15,22:11:45
8505,339,1502,[1 2 3 4 5 6 7 8 9],1594,284,65,1133.88,2010-07-15,22:11:45
8506,384,1502,[1 2 3 4 5 6],785,229,126,108.29,2010-07-15,22:11:45
8507,372,1503,[ 1  2  3  4  5  6  7  8  9 10 11 12],1827,0,173,6.43,2015-07-19,16:39:25
8508,53,1503,[1 2 3 4 5 6 7],2298,110,5,17.82,2015-07-19,16:39:25
8509,265,1503,[1 2 3 4 5 6 7 8 9],1515,225,62,33.36,2015-07-19,16:39:25
8510,254,1503,[ 1  2  3  4  5  6  7  8  9 10 11 12],2602,41,54,17.04,2015-07-19,16:39:25
8511,368,1504,[ 1  2  3  4  5  6  7  8  9 10 11 12],1278,313,223,32.19,2015-07-19,16:39:25
8512,223,1504,[1 2 3 4 5 6 7],1265,183,121,77.56,2015-07-19,16:39:25
8513,264,1504,[1 2 3 4 5 6 7 8 9],788,147,93,300.86,2015-07-19,16:39:25
8514,320,1504,[ 1  2  3  4  5  6  7  8  9 10 11 12],1195,240,132,10.67,2015-07-19,16:39:25
8515,460,1505,[ 1  2  3  4  5  6  7  8  9 10 11 12],1348,386,219,107.73,2015-07-19,16:39:25
8516,425,1505,[1 2 3 4 5 6 7],408,61,178,11.49,2015-07-19,16:39:25
8517,349,1505,[1 2 3 4 5 6 7 8 9],2969,127,165,94.21,2015-07-19,16:39:25
8518,379,1505,[ 1  2  3  4  5  6  7  8  9 10 11 12],270,148,222,12.41,2015-07-19,16:39:25
8519,196,1506,[ 1  2  3  4  5  6  7  8  9 10 11 12],2055,74,49,28.25,2015-07-19,16:39:25
8520,174,1506,[1 2 3 4 5 6 7],3068,245,32,26.91,2015-07-19,16:39:25
8521,237,1506,[1 2 3 4 5 6 7 8 9],1507,400,56,15.2,2015-07-19,16:39:25
8522,82,1506,[ 1  2  3  4  5  6  7  8  9 10 11 12],2815,420,228,160.62,2015-07-19,16:39:25
8523,285,1507,[1 2 3 4 5 6],1108,15,191,19.93,2015-08-14,07:27:20
8524,420,1507,[ 1  2  3  4  5  6  7  8  9 10 11 12],2591,321,106,18.03,2015-08-14,07:27:20
8525,382,1507,[ 1  2  3  4  5  6  7  8  9 10 11 12],2811,437,29,17.39,2015-08-14,07:27:20
8526,116,1507,[ 1  2  3  4  5  6  7  8  9 10 11 12],1237,158,136,18.35,2015-08-14,07:27:20
8527,345,1507,[1 2 3 4 5 6 7],3197,387,17,98.83,2015-08-14,07:27:20
8528,116,1508,[1 2 3 4 5 6],2324,303,226,374.98,2015-08-14,07:27:20
8529,334,1508,[ 1  2  3  4  5  6  7  8  9 10 11 12],3465,243,3,214.68,2015-08-14,07:27:20
8530,121,1508,[ 1  2  3  4  5  6  7  8  9 10 11 12],3500,287,202,36.29,2015-08-14,07:27:20
8531,480,1508,[ 1  2  3  4  5  6  7  8  9 10 11 12],3479,188,30,23.67,2015-08-14,07:27:20
8532,160,1508,[1 2 3 4 5 6 7],614,222,22,31.22,2015-08-14,07:27:20
8533,435,1509,[1 2 3 4 5 6],3180,152,71,42.82,2015-08-14,07:27:20
8534,188,1509,[ 1  2  3  4  5  6  7  8  9 10 11 12],2372,416,7,130.53,2015-08-14,07:27:20
8535,312,1509,[ 1  2  3  4  5  6  7  8  9 10 11 12],1230,101,39,8.12,2015-08-14,07:27:20
8536,235,1509,[ 1  2  3  4  5  6  7  8  9 10 11 12],1679,121,143,18.79,2015-08-14,07:27:20
8537,131,1509,[1 2 3 4 5 6 7],2912,166,134,87.62,2015-08-14,07:27:20
8538,112,1510,[1 2 3 4 5 6],1632,278,125,13.47,2015-08-14,07:27:20
8539,128,1510,[ 1  2  3  4  5  6  7  8  9 10 11 12],1556,434,178,7.75,2015-08-14,07:27:20
8540,132,1510,[ 1  2  3  4  5  6  7  8  9 10 11 12],988,196,220,30.97,2015-08-14,07:27:20
8541,369,1510,[ 1  2  3  4  5  6  7  8  9 10 11 12],2340,363,62,579.79,2015-08-14,07:27:20
8542,195,1510,[1 2 3 4 5 6 7],1052,379,177,11.17,2015-08-14,07:27:20
8543,172,1511,[1 2 3 4 5 6],1797,31,174,15.77,2015-08-14,07:27:20
8544,41,1511,[ 1  2  3  4  5  6  7  8  9 10 11 12],1407,489,247,14.3,2015-08-14,07:27:20
8545,374,1511,[ 1  2  3  4  5  6  7  8  9 10 11 12],2792,481,2,64.58,2015-08-14,07:27:20
8546,50,1511,[ 1  2  3  4  5  6  7  8  9 10 11 12],1289,404,123,22.33,2015-08-14,07:27:20
8547,6,1511,[1 2 3 4 5 6 7],1478,148,137,8.32,2015-08-14,07:27:20
8548,103,1512,[1 2 3 4 5 6 7 8 9],3126,86,226,36.85,2010-10-11,14:08:09
8549,162,1512,[1 2 3 4],2841,194,71,18.91,2010-10-11,14:08:09
8550,229,1512,[1 2 3 4 5 6],999,370,161,8.89,2010-10-11,14:08:09
8551,295,1512,[1 2 3 4 5],1887,64,128,66.47,2010-10-11,14:08:09
8552,349,1512,[1 2 3 4],1069,300,146,37.71,2010-10-11,14:08:09
8553,15,1512,[1 2 3],3182,231,51,16.75,2010-10-11,14:08:09
8554,22,1512,[1 2 3 4 5 6],3399,338,20,38.85,2010-10-11,14:08:09
8555,257,1513,[1 2 3 4 5 6 7 8 9],2182,130,140,238.33,2010-10-11,14:08:09
8556,202,1513,[1 2 3 4],148,233,139,1355.77,2010-10-11,14:08:09
8557,476,1513,[1 2 3 4 5 6],3622,281,12,20.61,2010-10-11,14:08:09
8558,278,1513,[1 2 3 4 5],2790,494,57,22.36,2010-10-11,14:08:09
8559,13,1513,[1 2 3 4],1444,289,24,19.92,2010-10-11,14:08:09
8560,215,1513,[1 2 3],3304,485,102,28.43,2010-10-11,14:08:09
8561,66,1513,[1 2 3 4 5 6],1495,442,118,34.52,2010-10-11,14:08:09
8562,114,1514,[1 2 3 4 5 6 7 8 9],2757,152,128,27.75,2010-10-11,14:08:09
8563,81,1514,[1 2 3 4],1302,402,118,107.72,2010-10-11,14:08:09
8564,373,1514,[1 2 3 4 5 6],1415,448,86,35.68,2010-10-11,14:08:09
8565,126,1514,[1 2 3 4 5],3498,423,177,27.22,2010-10-11,14:08:09
8566,225,1514,[1 2 3 4],1214,201,166,30.41,2010-10-11,14:08:09
8567,485,1514,[1 2 3],769,407,57,12.13,2010-10-11,14:08:09
8568,0,1514,[1 2 3 4 5 6],2879,397,222,8.56,2010-10-11,14:08:09
8569,482,1515,[1 2 3 4 5 6 7 8 9],1671,91,184,8.44,2010-10-11,14:08:09
8570,374,1515,[1 2 3 4],483,371,182,22.76,2010-10-11,14:08:09
8571,261,1515,[1 2 3 4 5 6],979,140,151,32.62,2010-10-11,14:08:09
8572,204,1515,[1 2 3 4 5],3142,202,170,19.51,2010-10-11,14:08:09
8573,158,1515,[1 2 3 4],1962,372,51,7.89,2010-10-11,14:08:09
8574,185,1515,[1 2 3],2018,455,211,42.57,2010-10-11,14:08:09
8575,395,1515,[1 2 3 4 5 6],2872,477,243,8.73,2010-10-11,14:08:09
8576,271,1516,[1 2 3 4 5 6 7 8 9],920,347,143,7.07,2010-10-11,14:08:09
8577,56,1516,[1 2 3 4],1744,334,194,15.75,2010-10-11,14:08:09
8578,398,1516,[1 2 3 4 5 6],1069,35,199,40.93,2010-10-11,14:08:09
8579,176,1516,[1 2 3 4 5],2393,372,113,1055.86,2010-10-11,14:08:09
8580,381,1516,[1 2 3 4],2542,490,59,235.99,2010-10-11,14:08:09
8581,156,1516,[1 2 3],1156,224,127,31.28,2010-10-11,14:08:09
8582,355,1516,[1 2 3 4 5 6],1303,476,48,28.93,2010-10-11,14:08:09
8583,440,1517,[1 2 3 4 5 6 7 8 9],1775,250,37,20.65,2010-10-11,14:08:09
8584,267,1517,[1 2 3 4],1590,348,166,16.74,2010-10-11,14:08:09
8585,420,1517,[1 2 3 4 5 6],3630,320,181,23.16,2010-10-11,14:08:09
8586,15,1517,[1 2 3 4 5],583,403,54,19.57,2010-10-11,14:08:09
8587,292,1517,[1 2 3 4],3283,99,34,454.62,2010-10-11,14:08:09
8588,497,1517,[1 2 3],1839,51,164,17.98,2010-10-11,14:08:09
8589,192,1517,[1 2 3 4 5 6],2464,269,208,98.58,2010-10-11,14:08:09
8590,435,1518,[1 2 3 4 5 6 7 8 9],1678,487,178,10.84,2010-10-11,14:08:09
8591,21,1518,[1 2 3 4],1133,184,169,257.84,2010-10-11,14:08:09
8592,462,1518,[1 2 3 4 5 6],731,260,39,92.89,2010-10-11,14:08:09
8593,235,1518,[1 2 3 4 5],3250,265,49,20.52,2010-10-11,14:08:09
8594,48,1518,[1 2 3 4],990,359,69,25.69,2010-10-11,14:08:09
8595,397,1518,[1 2 3],3054,117,182,9.94,2010-10-11,14:08:09
8596,298,1518,[1 2 3 4 5 6],784,297,133,8.26,2010-10-11,14:08:09
8597,224,1519,[1 2 3 4 5 6 7 8],3540,433,80,453.05,2005-04-16,03:46:55
8598,236,1520,[1],561,362,36,6.01,2002-12-20,02:59:12
8599,348,1520,[1 2 3 4 5],1929,431,149,15.06,2002-12-20,02:59:12
8600,168,1520,[ 1  2  3  4  5  6  7  8  9 10 11 12],73,141,222,1336.15,2002-12-20,02:59:12
8601,344,1520,[1],2926,332,164,69.36,2002-12-20,02:59:12
8602,222,1521,[1],3167,474,95,20.68,2002-12-20,02:59:12
8603,404,1521,[1 2 3 4 5],3164,36,48,164.91,2002-12-20,02:59:12
8604,54,1521,[ 1  2  3  4  5  6  7  8  9 10 11 12],615,473,229,7.52,2002-12-20,02:59:12
8605,138,1521,[1],867,343,246,15.33,2002-12-20,02:59:12
8606,136,1522,[1],3417,270,85,26.77,2002-12-20,02:59:12
8607,490,1522,[1 2 3 4 5],365,259,138,22.6,2002-12-20,02:59:12
8608,187,1522,[ 1  2  3  4  5  6  7  8  9 10 11 12],3747,148,68,41.01,2002-12-20,02:59:12
8609,269,1522,[1],946,25,89,15.68,2002-12-20,02:59:12
8610,348,1523,[1],1847,269,47,11.21,2002-12-20,02:59:12
8611,173,1523,[1 2 3 4 5],145,340,77,5.94,2002-12-20,02:59:12
8612,414,1523,[ 1  2  3  4  5  6  7  8  9 10 11 12],870,458,21,1976.26,2002-12-20,02:59:12
8613,260,1523,[1],1336,247,243,19.27,2002-12-20,02:59:12
8614,428,1524,[ 1  2  3  4  5  6  7  8  9 10 11],1605,445,128,18.24,2001-06-13,16:47:16
8615,23,1524,[1 2 3 4 5 6 7],3548,311,110,20.42,2001-06-13,16:47:16
8616,259,1525,[ 1  2  3  4  5  6  7  8  9 10 11],55,355,169,13.52,2001-06-13,16:47:16
8617,268,1525,[1 2 3 4 5 6 7],600,390,136,32.1,2001-06-13,16:47:16
8618,79,1526,[1 2 3 4 5 6 7 8],854,88,241,24.05,2017-11-14,04:54:54
8619,3,1526,[ 1  2  3  4  5  6  7  8  9 10 11 12],2631,76,48,14.06,2017-11-14,04:54:54
8620,146,1526,[ 1  2  3  4  5  6  7  8  9 10 11],1722,16,36,37.21,2017-11-14,04:54:54
8621,50,1526,[1 2 3 4 5 6],1354,65,222,129.23,2017-11-14,04:54:54
8622,98,1527,[1 2 3 4 5 6 7 8],617,423,236,21.13,2017-11-14,04:54:54
8623,269,1527,[ 1  2  3  4  5  6  7  8  9 10 11 12],2482,340,68,8.35,2017-11-14,04:54:54
8624,394,1527,[ 1  2  3  4  5  6  7  8  9 10 11],2718,115,224,46.34,2017-11-14,04:54:54
8625,7,1527,[1 2 3 4 5 6],1776,351,109,15.64,2017-11-14,04:54:54
8626,68,1528,[1 2 3 4 5 6 7 8],1144,138,133,13.36,2017-11-14,04:54:54
8627,200,1528,[ 1  2  3  4  5  6  7  8  9 10 11 12],372,29,225,20.39,2017-11-14,04:54:54
8628,14,1528,[ 1  2  3  4  5  6  7  8  9 10 11],3411,458,188,62.17,2017-11-14,04:54:54
8629,489,1528,[1 2 3 4 5 6],1270,231,135,181.37,2017-11-14,04:54:54
8630,388,1529,[1 2 3 4 5 6 7 8],303,375,1,33.95,2017-11-14,04:54:54
8631,100,1529,[ 1  2  3  4  5  6  7  8  9 10 11 12],2164,236,92,1032.61,2017-11-14,04:54:54
8632,481,1529,[ 1  2  3  4  5  6  7  8  9 10 11],3607,442,17,10.0,2017-11-14,04:54:54
8633,456,1529,[1 2 3 4 5 6],1942,465,186,111.13,2017-11-14,04:54:54
8634,182,1530,[1],810,265,20,109.59,2006-01-16,00:31:01
8635,290,1530,[1 2],720,483,214,142.27,2006-01-16,00:31:01
8636,442,1530,[1 2 3],3766,465,28,12.02,2006-01-16,00:31:01
8637,115,1530,[1 2 3 4],2905,296,228,37.78,2006-01-16,00:31:01
8638,380,1531,[1],3063,240,13,74.53,2006-01-16,00:31:01
8639,189,1531,[1 2],528,487,39,26.94,2006-01-16,00:31:01
8640,230,1531,[1 2 3],1109,211,178,14.58,2006-01-16,00:31:01
8641,374,1531,[1 2 3 4],3624,16,55,134.31,2006-01-16,00:31:01
8642,172,1532,[1],2620,446,230,29.84,2006-01-16,00:31:01
8643,88,1532,[1 2],2300,269,157,72.02,2006-01-16,00:31:01
8644,383,1532,[1 2 3],1223,152,204,70.39,2006-01-16,00:31:01
8645,63,1532,[1 2 3 4],1078,104,156,29.72,2006-01-16,00:31:01
8646,289,1533,[1],2053,329,219,14.09,2006-01-16,00:31:01
8647,220,1533,[1 2],3681,107,132,78.76,2006-01-16,00:31:01
8648,118,1533,[1 2 3],3618,386,18,16.85,2006-01-16,00:31:01
8649,115,1533,[1 2 3 4],2267,103,125,95.11,2006-01-16,00:31:01
8650,152,1534,[1 2 3 4],673,351,61,107.72,2008-02-21,17:32:51
8651,406,1534,[1 2 3 4 5 6 7],603,230,182,1392.8,2008-02-21,17:32:51
8652,94,1534,[1 2],2745,268,115,41.84,2008-02-21,17:32:51
8653,256,1535,[1 2 3 4],2396,472,32,231.72,2008-02-21,17:32:51
8654,31,1535,[1 2 3 4 5 6 7],2278,388,153,443.26,2008-02-21,17:32:51
8655,47,1535,[1 2],2869,184,112,62.85,2008-02-21,17:32:51
8656,255,1536,[1 2 3 4],2092,231,120,162.83,2008-02-21,17:32:51
8657,374,1536,[1 2 3 4 5 6 7],1010,209,12,30.15,2008-02-21,17:32:51
8658,147,1536,[1 2],2304,186,177,479.01,2008-02-21,17:32:51
8659,422,1537,[1],2848,244,225,22.96,2000-08-15,13:40:48
8660,162,1537,[1 2 3 4],3344,233,15,35.68,2000-08-15,13:40:48
8661,143,1537,[ 1  2  3  4  5  6  7  8  9 10 11 12],547,393,62,25.37,2000-08-15,13:40:48
8662,222,1537,[1 2 3 4 5 6],3312,22,45,164.7,2000-08-15,13:40:48
8663,363,1537,[1 2 3 4 5 6],212,369,174,20.46,2000-08-15,13:40:48
8664,405,1537,[1 2 3 4 5 6],846,358,146,1421.56,2000-08-15,13:40:48
8665,162,1537,[1 2 3 4 5 6],2092,51,4,156.66,2000-08-15,13:40:48
8666,191,1538,[1],2584,380,157,123.98,2000-08-15,13:40:48
8667,433,1538,[1 2 3 4],589,219,31,20.66,2000-08-15,13:40:48
8668,426,1538,[ 1  2  3  4  5  6  7  8  9 10 11 12],567,361,75,318.06,2000-08-15,13:40:48
8669,279,1538,[1 2 3 4 5 6],3077,108,34,97.07,2000-08-15,13:40:48
8670,444,1538,[1 2 3 4 5 6],3754,169,90,32.76,2000-08-15,13:40:48
8671,426,1538,[1 2 3 4 5 6],1553,250,78,7.24,2000-08-15,13:40:48
8672,108,1538,[1 2 3 4 5 6],196,451,156,40.63,2000-08-15,13:40:48
8673,369,1539,[1],2530,489,168,22.31,2000-08-15,13:40:48
8674,112,1539,[1 2 3 4],228,18,49,2262.26,2000-08-15,13:40:48
8675,327,1539,[ 1  2  3  4  5  6  7  8  9 10 11 12],3752,146,5,31.19,2000-08-15,13:40:48
8676,457,1539,[1 2 3 4 5 6],782,398,76,186.56,2000-08-15,13:40:48
8677,40,1539,[1 2 3 4 5 6],247,431,23,90.58,2000-08-15,13:40:48
8678,323,1539,[1 2 3 4 5 6],2315,201,211,274.21,2000-08-15,13:40:48
8679,314,1539,[1 2 3 4 5 6],1204,332,32,17.76,2000-08-15,13:40:48
8680,257,1540,[1],2203,352,241,764.69,2000-08-15,13:40:48
8681,439,1540,[1 2 3 4],2132,152,24,916.7,2000-08-15,13:40:48
8682,39,1540,[ 1  2  3  4  5  6  7  8  9 10 11 12],2600,355,20,11.05,2000-08-15,13:40:48
8683,45,1540,[1 2 3 4 5 6],3322,314,153,119.57,2000-08-15,13:40:48
8684,431,1540,[1 2 3 4 5 6],2845,349,160,14.99,2000-08-15,13:40:48
8685,408,1540,[1 2 3 4 5 6],1397,365,202,75.86,2000-08-15,13:40:48
8686,72,1540,[1 2 3 4 5 6],3138,278,203,259.86,2000-08-15,13:40:48
8687,243,1541,[1],3156,149,90,315.08,2000-08-15,13:40:48
8688,207,1541,[1 2 3 4],3617,358,111,13.37,2000-08-15,13:40:48
8689,131,1541,[ 1  2  3  4  5  6  7  8  9 10 11 12],3483,306,65,16.44,2000-08-15,13:40:48
8690,309,1541,[1 2 3 4 5 6],1759,402,225,16.83,2000-08-15,13:40:48
8691,142,1541,[1 2 3 4 5 6],3094,302,199,27.52,2000-08-15,13:40:48
8692,94,1541,[1 2 3 4 5 6],1266,201,139,61.98,2000-08-15,13:40:48
8693,213,1541,[1 2 3 4 5 6],3215,178,12,12.62,2000-08-15,13:40:48
8694,294,1542,[1],3603,496,237,25.29,2000-08-15,13:40:48
8695,64,1542,[1 2 3 4],3625,374,121,367.44,2000-08-15,13:40:48
8696,157,1542,[ 1  2  3  4  5  6  7  8  9 10 11 12],2849,157,135,15.04,2000-08-15,13:40:48
8697,417,1542,[1 2 3 4 5 6],1342,276,95,24.95,2000-08-15,13:40:48
8698,104,1542,[1 2 3 4 5 6],535,305,195,19.48,2000-08-15,13:40:48
8699,15,1542,[1 2 3 4 5 6],1614,74,24,15.24,2000-08-15,13:40:48
8700,232,1542,[1 2 3 4 5 6],1538,464,144,227.49,2000-08-15,13:40:48
8701,186,1543,[1],2517,367,29,51.62,2000-08-15,13:40:48
8702,116,1543,[1 2 3 4],2961,79,14,14.47,2000-08-15,13:40:48
8703,250,1543,[ 1  2  3  4  5  6  7  8  9 10 11 12],1476,219,230,11.07,2000-08-15,13:40:48
8704,155,1543,[1 2 3 4 5 6],794,7,21,9.59,2000-08-15,13:40:48
8705,30,1543,[1 2 3 4 5 6],2794,373,110,45.67,2000-08-15,13:40:48
8706,68,1543,[1 2 3 4 5 6],2438,110,250,27.02,2000-08-15,13:40:48
8707,98,1543,[1 2 3 4 5 6],2976,202,236,85.48,2000-08-15,13:40:48
8708,233,1544,[1 2 3 4 5 6 7 8],3042,74,113,17.17,2018-01-04,16:37:47
8709,371,1544,[1 2 3],172,374,245,506.24,2018-01-04,16:37:47
8710,267,1544,[1 2 3 4],2787,327,59,11.6,2018-01-04,16:37:47
8711,108,1544,[ 1  2  3  4  5  6  7  8  9 10 11 12],3092,102,54,20.54,2018-01-04,16:37:47
8712,375,1544,[1 2 3 4 5 6],2475,191,225,20.33,2018-01-04,16:37:47
8713,205,1544,[1 2 3 4 5],3750,304,51,18.79,2018-01-04,16:37:47
8714,300,1544,[1 2 3 4],2167,353,234,52.49,2018-01-04,16:37:47
8715,419,1544,[1 2 3],1912,187,95,17.08,2018-01-04,16:37:47
8716,493,1545,[1 2 3 4 5 6 7 8],1592,383,157,21.77,2018-01-04,16:37:47
8717,310,1545,[1 2 3],1470,110,143,6.94,2018-01-04,16:37:47
8718,323,1545,[1 2 3 4],137,494,165,1293.18,2018-01-04,16:37:47
8719,492,1545,[ 1  2  3  4  5  6  7  8  9 10 11 12],762,173,11,217.27,2018-01-04,16:37:47
8720,254,1545,[1 2 3 4 5 6],382,2,205,63.5,2018-01-04,16:37:47
8721,113,1545,[1 2 3 4 5],0,370,72,61.66,2018-01-04,16:37:47
8722,349,1545,[1 2 3 4],1221,129,234,1094.47,2018-01-04,16:37:47
8723,187,1545,[1 2 3],1039,490,39,18.14,2018-01-04,16:37:47
8724,414,1546,[1 2 3 4 5 6 7 8],3312,186,70,140.06,2018-01-04,16:37:47
8725,400,1546,[1 2 3],3345,208,41,70.68,2018-01-04,16:37:47
8726,486,1546,[1 2 3 4],927,310,46,44.29,2018-01-04,16:37:47
8727,482,1546,[ 1  2  3  4  5  6  7  8  9 10 11 12],2058,179,90,13.39,2018-01-04,16:37:47
8728,217,1546,[1 2 3 4 5 6],2848,422,7,24.45,2018-01-04,16:37:47
8729,223,1546,[1 2 3 4 5],3388,132,159,31.71,2018-01-04,16:37:47
8730,264,1546,[1 2 3 4],2453,456,159,18.92,2018-01-04,16:37:47
8731,420,1546,[1 2 3],3599,276,33,4.88,2018-01-04,16:37:47
8732,369,1547,[1 2 3 4 5 6 7 8],3708,74,148,42.78,2018-01-04,16:37:47
8733,180,1547,[1 2 3],784,188,216,9.35,2018-01-04,16:37:47
8734,449,1547,[1 2 3 4],399,217,218,14.36,2018-01-04,16:37:47
8735,393,1547,[ 1  2  3  4  5  6  7  8  9 10 11 12],2317,479,152,427.92,2018-01-04,16:37:47
8736,42,1547,[1 2 3 4 5 6],2996,365,215,208.53,2018-01-04,16:37:47
8737,271,1547,[1 2 3 4 5],216,488,107,10.97,2018-01-04,16:37:47
8738,5,1547,[1 2 3 4],3652,453,155,689.65,2018-01-04,16:37:47
8739,217,1547,[1 2 3],2210,250,234,107.01,2018-01-04,16:37:47
8740,444,1548,[1 2 3 4 5 6 7 8],7,86,155,20.31,2018-01-04,16:37:47
8741,353,1548,[1 2 3],3026,199,153,13.23,2018-01-04,16:37:47
8742,180,1548,[1 2 3 4],2921,2,216,17.03,2018-01-04,16:37:47
8743,457,1548,[ 1  2  3  4  5  6  7  8  9 10 11 12],517,256,238,20.1,2018-01-04,16:37:47
8744,24,1548,[1 2 3 4 5 6],303,420,10,31.0,2018-01-04,16:37:47
8745,47,1548,[1 2 3 4 5],2545,357,140,16.91,2018-01-04,16:37:47
8746,120,1548,[1 2 3 4],1004,496,156,23.51,2018-01-04,16:37:47
8747,302,1548,[1 2 3],2465,415,20,77.21,2018-01-04,16:37:47
8748,148,1549,[1 2 3 4 5 6 7 8],2632,356,79,20.45,2018-01-04,16:37:47
8749,41,1549,[1 2 3],1411,247,182,39.41,2018-01-04,16:37:47
8750,129,1549,[1 2 3 4],2164,13,8,1111.46,2018-01-04,16:37:47
8751,249,1549,[ 1  2  3  4  5  6  7  8  9 10 11 12],2242,264,14,143.89,2018-01-04,16:37:47
8752,322,1549,[1 2 3 4 5 6],113,204,135,9.06,2018-01-04,16:37:47
8753,56,1549,[1 2 3 4 5],2964,246,207,9.18,2018-01-04,16:37:47
8754,340,1549,[1 2 3 4],338,111,122,14.64,2018-01-04,16:37:47
8755,111,1549,[1 2 3],2523,36,201,426.27,2018-01-04,16:37:47
8756,360,1550,[1 2 3 4 5 6 7 8],1831,336,231,8.19,2018-01-04,16:37:47
8757,355,1550,[1 2 3],1634,110,11,9.12,2018-01-04,16:37:47
8758,400,1550,[1 2 3 4],443,465,199,20.86,2018-01-04,16:37:47
8759,426,1550,[ 1  2  3  4  5  6  7  8  9 10 11 12],2992,195,127,345.37,2018-01-04,16:37:47
8760,277,1550,[1 2 3 4 5 6],3696,304,129,24.65,2018-01-04,16:37:47
8761,168,1550,[1 2 3 4 5],1913,211,213,33.77,2018-01-04,16:37:47
8762,439,1550,[1 2 3 4],1203,462,26,40.59,2018-01-04,16:37:47
